,zip_code,CBSA Title,MSA_central_outlying,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt
272,37724,,Outlying,72.0,8.0,28.0,36.0,28.0,6.0,22.0,,,,,,,,,,,,,,931818.0,62190.0,352244.0,517384.0,275866.0,60348.0,215518.0,,,,,,,,,,,,,
273,37725,"Morristown, TN",Central,596.0,50.0,134.0,412.0,86.0,28.0,58.0,,,,,,12.0,8.0,4.0,,22.0,6.0,16.0,,23862280.0,611652.0,5731839.0,17518790.0,2800386.0,350274.0,2450113.0,,,,,,209388.0,87988.0,121400.0,,498964.0,100120.0,398844.0,
274,37726,"Knoxville, TN",Outlying,116.0,18.0,22.0,76.0,34.0,12.0,22.0,,,,,,,,,,2.0,2.0,,,1431730.0,198012.0,279758.0,953960.0,392098.0,112340.0,279758.0,,,,,,,,,,41666.0,41666.0,,
275,37727,"Newport, TN",Central,36.0,12.0,12.0,12.0,20.0,8.0,10.0,2.0,,,,,,,,,,,,,737517.0,83756.0,184383.0,469378.0,274249.0,69006.0,167983.0,37260.0,,,,,,,,,,,,
276,37729,"Knoxville, TN",Outlying,24.0,2.0,2.0,20.0,4.0,2.0,2.0,,,,,,,,,,,,,,265502.0,8348.0,16282.0,240872.0,24630.0,8348.0,16282.0,,,,,,,,,,,,,
277,37730,,Outlying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,37731,"Kingsport-Bristol, TN-VA",Central,12.0,2.0,6.0,4.0,8.0,2.0,6.0,,,,,,,,,,,,,,104524.0,6600.0,52222.0,45702.0,58822.0,6600.0,52222.0,,,,,,,,,,,,,
279,37732,,Outlying,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,3782.0,,3782.0,,3782.0,,3782.0,,,,,,,,,,,,,
280,37733,"Knoxville, TN",Outlying,4.0,,,4.0,,,,,,,,,,,,,,,,,149212.0,,,149212.0,,,,,,,,,,,,,,,,
281,37737,"Knoxville, TN",Central,212.0,22.0,30.0,160.0,24.0,14.0,10.0,,,,,,2.0,,2.0,,,,,,5477238.0,966175.0,837220.0,3673842.0,467775.0,247111.0,220664.0,,,,,,37830.0,,37830.0,,,,,
282,37738,"Sevierville, TN",Central,1174.0,106.0,310.0,758.0,132.0,58.0,74.0,,,,,,4.0,,4.0,,58.0,16.0,38.0,4.0,87511585.0,4353344.0,22504929.0,60653310.0,5479440.0,2405342.0,3074098.0,,,,,,76266.0,,76266.0,,2185638.0,913264.0,1245616.0,26758.0
283,37742,"Knoxville, TN",Central,208.0,20.0,26.0,162.0,26.0,12.0,14.0,,,,,,,,,,,,,,6094322.0,423002.0,1448680.0,4222638.0,473734.0,92026.0,381708.0,,,,,,,,,,,,,
284,37743,"Greeneville, TN",Central,866.0,106.0,286.0,474.0,292.0,76.0,204.0,12.0,10.0,8.0,2.0,,2.0,,2.0,,2.0,2.0,,,43907255.0,1930660.0,7808943.0,34167652.0,5844737.0,1360535.0,4318966.0,165236.0,174710.0,133046.0,41664.0,,41600.0,,41600.0,,23094.0,23094.0,,
285,37745,"Greeneville, TN",Central,1036.0,166.0,344.0,526.0,366.0,124.0,232.0,10.0,6.0,,6.0,,12.0,6.0,6.0,,14.0,,14.0,,66209446.0,5273414.0,13994231.0,46941800.0,11304092.0,2810394.0,8359339.0,134360.0,68426.0,,68426.0,,260690.0,40834.0,219856.0,,713962.0,,713962.0,
286,37748,"Knoxville, TN",Outlying,476.0,46.0,90.0,340.0,66.0,22.0,44.0,,2.0,,,2.0,2.0,,2.0,,2.0,,2.0,,19852622.0,749046.0,3821170.0,15282408.0,1470445.0,290390.0,1180054.0,,23306.0,,,23306.0,7014.0,,7014.0,,42200.0,,42200.0,
287,37752,,Outlying,268.0,28.0,80.0,160.0,70.0,18.0,52.0,,,,,,2.0,,2.0,,,,,,8446154.0,767794.0,2383260.0,5295100.0,2016960.0,634730.0,1382230.0,,,,,,22000.0,,22000.0,,,,,
288,37753,"Newport, TN",Central,34.0,6.0,8.0,20.0,8.0,6.0,2.0,,,,,,,,,,,,,,1073028.0,283838.0,222764.0,566426.0,297138.0,283838.0,13300.0,,,,,,,,,,,,,
289,37754,"Knoxville, TN",Central,118.0,8.0,34.0,76.0,22.0,6.0,16.0,,,,,,2.0,2.0,,,2.0,,2.0,,3373739.0,197222.0,1493080.0,1683438.0,407305.0,64222.0,343084.0,,,,,,133000.0,133000.0,,,15000.0,,15000.0,
290,37755,,Outlying,156.0,12.0,32.0,112.0,26.0,8.0,18.0,,,,,,,,,,,,,,16252449.0,175948.0,1198686.0,14877816.0,262588.0,89548.0,173040.0,,,,,,,,,,,,,
291,37756,,Outlying,148.0,14.0,24.0,110.0,28.0,8.0,20.0,,,,,,,,,,,,,,8723386.0,338463.0,3603374.0,4781548.0,2524409.0,164584.0,2359824.0,,,,,,,,,,,,,
292,37757,"Knoxville, TN",Outlying,574.0,46.0,140.0,388.0,136.0,38.0,96.0,2.0,,,,,,,,,,,,,16017397.0,871726.0,4557361.0,10588310.0,3392219.0,697584.0,2518914.0,175720.0,,,,,,,,,,,,
293,37760,"Morristown, TN",Central,534.0,58.0,138.0,338.0,90.0,26.0,64.0,,2.0,2.0,,,8.0,6.0,2.0,,4.0,,4.0,,36566790.0,1820006.0,7892176.0,26854608.0,4151070.0,600348.0,3550720.0,,41664.0,41664.0,,,90110.0,47260.0,42850.0,,102912.0,,102912.0,
294,37762,"Knoxville, TN",Outlying,214.0,24.0,66.0,124.0,72.0,20.0,52.0,,,,,,2.0,,2.0,,,,,,7103302.0,139321.0,3329246.0,3634736.0,417726.0,78906.0,338819.0,,,,,,4260.0,,4260.0,,,,,
295,37763,"Knoxville, TN",Outlying,494.0,36.0,82.0,376.0,48.0,16.0,32.0,,,,,,,,,,10.0,,10.0,,25040644.0,4765454.0,2471868.0,17803322.0,4673838.0,3677670.0,996168.0,,,,,,,,,,128738.0,,128738.0,
296,37764,"Sevierville, TN",Central,430.0,36.0,86.0,308.0,48.0,22.0,26.0,,2.0,,2.0,,4.0,4.0,,,6.0,,6.0,,34617335.0,3673796.0,4095558.0,26847980.0,4399733.0,3515704.0,884028.0,,41664.0,,41664.0,,24790.0,24790.0,,,223536.0,,223536.0,
297,37765,,Outlying,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,5286.0,,5286.0,,5286.0,,5286.0,,,,,,,,,,,,,
298,37766,"Knoxville, TN",Outlying,900.0,102.0,266.0,532.0,252.0,62.0,188.0,2.0,2.0,2.0,,,4.0,,4.0,,2.0,,2.0,,30157034.0,1483866.0,12762222.0,15910946.0,7431862.0,506808.0,6538364.0,386690.0,41664.0,41664.0,,,125292.0,,125292.0,,12500.0,,12500.0,
299,37769,"Knoxville, TN",Central,160.0,14.0,56.0,90.0,34.0,2.0,30.0,2.0,,,,,,,,,8.0,4.0,4.0,,7545802.0,205486.0,3028855.0,4311460.0,1500600.0,1794.0,1222920.0,275886.0,,,,,,,,,132444.0,84444.0,48000.0,
300,37770,"Knoxville, TN",Outlying,102.0,8.0,50.0,44.0,40.0,6.0,34.0,,,,,,,,,,,,,,1066796.0,14390.0,427052.0,625354.0,294688.0,10334.0,284354.0,,,,,,,,,,,,,
301,37771,"Knoxville, TN",Central,754.0,54.0,156.0,544.0,78.0,22.0,54.0,2.0,4.0,4.0,,,2.0,,2.0,,16.0,4.0,12.0,,46731841.0,1039380.0,12575700.0,33116760.0,3375976.0,356554.0,2816822.0,202600.0,83326.0,83326.0,,,230944.0,,230944.0,,267028.0,16564.0,250464.0,
302,37772,"Knoxville, TN",Central,590.0,38.0,114.0,438.0,48.0,10.0,38.0,,,,,,2.0,2.0,,,2.0,,2.0,,27518644.0,731776.0,6546256.0,20240614.0,2499819.0,284840.0,2214979.0,,,,,,5830.0,5830.0,,,160856.0,,160856.0,
303,37774,"Knoxville, TN",Central,688.0,40.0,78.0,570.0,72.0,26.0,42.0,4.0,,,,,2.0,,2.0,,2.0,,2.0,,41729702.0,1040976.0,6335073.0,34353654.0,2451618.0,516370.0,1750078.0,185170.0,,,,,9164.0,,9164.0,,26400.0,,26400.0,
304,37777,"Knoxville, TN",Central,526.0,62.0,134.0,330.0,80.0,30.0,50.0,,6.0,4.0,2.0,,4.0,2.0,2.0,,,,,,38605620.0,4273555.0,14967490.0,19364575.0,8622398.0,2632034.0,5990364.0,,48166.0,19002.0,29164.0,,14304.0,3890.0,10414.0,,,,,
305,37779,"Knoxville, TN",Outlying,40.0,8.0,10.0,22.0,14.0,8.0,6.0,,,,,,,,,,2.0,,2.0,,562046.0,188574.0,288380.0,85092.0,312174.0,188574.0,123600.0,,,,,,,,,,43400.0,,43400.0,
306,37801,"Knoxville, TN",Central,1452.0,132.0,332.0,988.0,220.0,72.0,148.0,,2.0,,2.0,,4.0,,4.0,,10.0,4.0,4.0,2.0,106235253.0,6836186.0,40418926.0,58980142.0,37142781.0,3817273.0,33325507.0,,40000.0,,40000.0,,27602.0,,27602.0,,470628.0,46428.0,320000.0,104200.0
307,37803,"Knoxville, TN",Central,870.0,114.0,176.0,580.0,116.0,42.0,74.0,,2.0,2.0,,,2.0,,2.0,,,,,,31693348.0,1376842.0,12518082.0,17798422.0,8338684.0,376746.0,7961938.0,,1104.0,1104.0,,,6000.0,,6000.0,,,,,
308,37804,"Knoxville, TN",Central,1148.0,114.0,266.0,768.0,200.0,52.0,138.0,10.0,8.0,,8.0,,6.0,4.0,2.0,,4.0,,4.0,,113099774.0,3200673.0,37284842.0,72614260.0,12133265.0,809334.0,10654310.0,669620.0,122322.0,,122322.0,,20028064.0,28064.0,20000000.0,,124370.0,,124370.0,
309,37806,"Knoxville, TN",Central,58.0,12.0,14.0,32.0,8.0,,8.0,,6.0,6.0,,,,,,,,,,,4937654.0,131706.0,202462.0,4603486.0,81142.0,,81142.0,,34284.0,34284.0,,,,,,,,,,
310,37807,"Knoxville, TN",Outlying,264.0,42.0,108.0,114.0,110.0,36.0,70.0,4.0,,,,,,,,,2.0,2.0,,,9900166.0,1626474.0,4121168.0,4152524.0,3703505.0,1252240.0,2426955.0,24310.0,,,,,,,,,150000.0,150000.0,,
311,37809,"Greeneville, TN",Central,40.0,,14.0,26.0,4.0,,4.0,,,,,,,,,,,,,,1958488.0,,192188.0,1766300.0,43484.0,,43484.0,,,,,,,,,,,,,
312,37810,"Greeneville, TN",Central,62.0,12.0,16.0,34.0,18.0,8.0,10.0,,,,,,,,,,,,,,2220832.0,639000.0,911964.0,669868.0,863502.0,586334.0,277168.0,,,,,,,,,,,,,
313,37811,"Kingsport-Bristol, TN-VA",Central,80.0,16.0,22.0,42.0,26.0,12.0,14.0,,,,,,,,,,,,,,1603236.0,180466.0,400444.0,1022326.0,477102.0,148516.0,328586.0,,,,,,,,,,,,,
314,37813,"Morristown, TN",Central,630.0,70.0,152.0,408.0,142.0,40.0,98.0,4.0,4.0,2.0,2.0,,12.0,12.0,,,10.0,,8.0,2.0,125054468.0,2647623.0,8909114.0,113497732.0,6768790.0,759356.0,5946835.0,62600.0,65524.0,41664.0,23860.0,,158280.0,158280.0,,,590484.0,,548818.0,41666.0
315,37814,"Morristown, TN",Central,1218.0,112.0,318.0,788.0,242.0,64.0,172.0,6.0,12.0,6.0,6.0,,12.0,,10.0,2.0,26.0,6.0,18.0,2.0,86892190.0,4621200.0,17576380.0,64694610.0,8412453.0,1377026.0,6834509.0,200918.0,138576.0,69568.0,69008.0,,429872.0,,343300.0,86572.0,1571102.0,121810.0,1309292.0,140000.0
316,37818,"Greeneville, TN",Central,154.0,10.0,62.0,82.0,52.0,2.0,50.0,,,,,,,,,,,,,,6754097.0,153692.0,3543380.0,3057024.0,939610.0,26460.0,913150.0,,,,,,,,,,,,,
317,37819,"Knoxville, TN",Outlying,46.0,8.0,14.0,24.0,22.0,8.0,14.0,,,,,,,,,,,,,,801955.0,81832.0,208038.0,512086.0,289870.0,81832.0,208038.0,,,,,,,,,,,,,
318,37820,"Morristown, TN",Central,220.0,28.0,48.0,144.0,42.0,18.0,24.0,,2.0,2.0,,,,,,,,,,,15016100.0,756607.0,7478389.0,6781104.0,5763900.0,141384.0,5622514.0,,38366.0,38366.0,,,,,,,,,,
319,37821,"Newport, TN",Central,560.0,54.0,152.0,354.0,138.0,40.0,96.0,2.0,,,,,,,,,6.0,,6.0,,34491589.0,928606.0,10073652.0,23489330.0,5031173.0,407976.0,4450422.0,172774.0,,,,,,,,,74108.0,,74108.0,
320,37825,,Outlying,390.0,56.0,234.0,100.0,242.0,48.0,186.0,8.0,2.0,2.0,,,,,,,4.0,,4.0,,14493121.0,698173.0,9662300.0,4132650.0,5158711.0,640310.0,4364483.0,153918.0,2652.0,2652.0,,,,,,,72600.0,,72600.0,
321,37826,"Athens, TN",Central,168.0,2.0,16.0,150.0,10.0,,10.0,,,,,,,,,,,,,,10224787.0,7076.0,3730480.0,6487232.0,548846.0,,548846.0,,,,,,,,,,,,,
322,37828,"Knoxville, TN",Central,64.0,14.0,6.0,44.0,16.0,8.0,4.0,4.0,,,,,,,,,,,,,8008474.0,555244.0,999935.0,6453296.0,512470.0,408844.0,17690.0,85938.0,,,,,,,,,,,,
323,37829,"Knoxville, TN",Outlying,20.0,,8.0,12.0,4.0,,4.0,,,,,,,,,,,,,,411315.0,,288682.0,122632.0,16150.0,,16150.0,,,,,,,,,,,,,
324,37830,"Knoxville, TN",Central,1362.0,128.0,384.0,850.0,216.0,44.0,170.0,2.0,42.0,16.0,24.0,2.0,8.0,2.0,6.0,,34.0,12.0,22.0,,192711267.0,10400220.0,59502916.0,122808132.0,18441760.0,5305102.0,13052726.0,83932.0,2012857.0,387030.0,1046383.0,579444.0,54786.0,9164.0,45622.0,,631610.0,411931.0,219678.0,
325,37840,"Knoxville, TN",Outlying,288.0,40.0,66.0,182.0,70.0,28.0,42.0,,,,,,2.0,,2.0,,2.0,,2.0,,12023482.0,837199.0,2265986.0,8920298.0,2293655.0,645253.0,1648402.0,,,,,,33426.0,,33426.0,,7906.0,,7906.0,
326,37841,,Outlying,520.0,46.0,104.0,370.0,108.0,34.0,70.0,4.0,,,,,,,,,,,,,22231103.0,3209556.0,6736499.0,12285047.0,7672566.0,3080584.0,4495862.0,96120.0,,,,,,,,,,,,
327,37843,"Newport, TN",Central,78.0,8.0,20.0,50.0,26.0,6.0,20.0,,,,,,,,,,,,,,1387824.0,40018.0,213544.0,1134262.0,241312.0,27768.0,213544.0,,,,,,,,,,,,,
328,37845,,Outlying,6.0,,2.0,4.0,2.0,,2.0,,,,,,,,,,,,,,304382.0,,266322.0,38060.0,266322.0,,266322.0,,,,,,,,,,,,,
329,37846,"Knoxville, TN",Central,162.0,8.0,18.0,136.0,18.0,8.0,10.0,,2.0,,2.0,,,,,,,,,,3289064.0,410630.0,209603.0,2668832.0,582573.0,410630.0,171943.0,,6770.0,,6770.0,,,,,,,,,
330,37847,"Knoxville, TN",Outlying,142.0,16.0,38.0,88.0,48.0,16.0,32.0,,,,,,,,,,4.0,,4.0,,5535450.0,36840.0,894766.0,4603846.0,852538.0,36840.0,815700.0,,,,,,,,,,37400.0,,37400.0,
331,37848,"Morristown, TN",Outlying,22.0,6.0,12.0,4.0,14.0,2.0,12.0,,,,,,,,,,,,,,366546.0,23320.0,249426.0,93800.0,258226.0,8800.0,249426.0,,,,,,,,,,,,,
332,37849,"Knoxville, TN",Central,964.0,114.0,226.0,624.0,152.0,60.0,90.0,2.0,6.0,4.0,2.0,,,,,,,,,,61015274.0,1863418.0,24123463.0,35028394.0,7373723.0,685660.0,6538918.0,149146.0,120408.0,78744.0,41664.0,,,,,,,,,
333,37851,,Outlying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,37852,,Outlying,78.0,4.0,10.0,64.0,12.0,4.0,6.0,2.0,,,,,,,,,,,,,1456316.0,46310.0,109434.0,1300572.0,108221.0,46310.0,55306.0,6606.0,,,,,,,,,,,,
335,37853,"Knoxville, TN",Central,126.0,6.0,16.0,104.0,10.0,2.0,8.0,,6.0,4.0,2.0,,,,,,,,,,17159072.0,80200.0,2850494.0,14228378.0,178822.0,12700.0,166122.0,,97914.0,67500.0,30414.0,,,,,,,,,
336,37854,"Knoxville, TN",Outlying,232.0,16.0,46.0,170.0,30.0,10.0,20.0,,2.0,,2.0,,,,,,,,,,13119398.0,325879.0,6185272.0,6608248.0,5170542.0,294373.0,4876170.0,,9686.0,,9686.0,,,,,,,,,
337,37857,"Kingsport-Bristol, TN-VA",Central,556.0,58.0,116.0,382.0,140.0,48.0,88.0,4.0,2.0,,,2.0,2.0,2.0,,,4.0,,4.0,,25396018.0,745498.0,1926014.0,22724506.0,1729874.0,576642.0,1128230.0,25000.0,41664.0,,,41664.0,22196.0,22196.0,,,80978.0,,80978.0,
338,37860,"Morristown, TN",Central,60.0,14.0,16.0,30.0,26.0,12.0,14.0,,,,,,2.0,2.0,,,,,,,4465412.0,313928.0,233210.0,3918274.0,484308.0,273248.0,211060.0,,,,,,40680.0,40680.0,,,,,,
339,37861,"Morristown, TN",Outlying,380.0,4.0,68.0,308.0,36.0,2.0,34.0,,,,,,,,,,,,,,11031032.0,21924.0,3942910.0,7066198.0,603526.0,18744.0,584782.0,,,,,,,,,,,,,
340,37862,"Sevierville, TN",Central,1644.0,176.0,318.0,1150.0,200.0,88.0,112.0,,6.0,2.0,4.0,,18.0,8.0,10.0,,22.0,,20.0,2.0,110377567.0,4609102.0,21836923.0,83931544.0,7187734.0,1643124.0,5544610.0,,83370.0,41664.0,41706.0,,246468.0,145340.0,101128.0,,557580.0,,548580.0,9000.0
341,37863,"Sevierville, TN",Central,1040.0,106.0,238.0,696.0,110.0,52.0,52.0,6.0,,,,,4.0,,4.0,,48.0,10.0,38.0,,132033609.0,10559898.0,23752891.0,97720820.0,13584652.0,3537090.0,5634476.0,4413086.0,,,,,738242.0,,738242.0,,2161483.0,228914.0,1932569.0,
342,37865,"Sevierville, TN",Central,882.0,116.0,200.0,566.0,186.0,62.0,122.0,2.0,4.0,2.0,2.0,,6.0,,6.0,,14.0,6.0,8.0,,26794986.0,2729423.0,5801552.0,18264012.0,4065448.0,1118776.0,2881554.0,65118.0,76076.0,36076.0,40000.0,,339694.0,,339694.0,,207586.0,124998.0,82588.0,
343,37866,"Knoxville, TN",Outlying,80.0,8.0,42.0,30.0,38.0,4.0,34.0,,,,,,,,,,,,,,1200762.0,87586.0,440928.0,672248.0,386318.0,53186.0,333132.0,,,,,,,,,,,,,
